Frequency[GHz],Transmittance
53.32332332332332,-21.685052686414505
53.45045045045046,-20.773783708989026
53.57757757757758,-17.505692055260425
53.70470470470471,-31.755469053941503
53.831831831831835,-30.89796132693534
53.95895895895896,-24.101186405364103
54.08608608608609,-22.000735070642484
54.213213213213216,-20.101854575655317
54.34034034034034,-21.480604730313708
54.46746746746747,-19.934661641195802
54.59459459459459,-17.18855543218128
54.72172172172173,-16.906873538422523
54.84884884884885,-19.540498421626943
54.97597597597598,-27.11212108443771
55.10310310310311,-20.849022210870306
55.23023023023023,-19.815389076262434
55.357357357357365,-24.03487507668157
55.48448448448448,-21.34278482995651
55.611611611611615,-20.59117584882182
55.73873873873874,-30.115317185487722
55.865865865865864,-20.693850989458234
55.992992992993,-21.118455903563635
56.12012012012012,-19.214598386030296
56.24724724724725,-24.506907014805872
56.374374374374376,-17.724586908591938
56.50150150150151,-23.38520657058304
56.62862862862863,-23.78137241412137
56.75575575575576,-20.0581327125754
56.88288288288288,-19.48558014811391
57.010010010010014,-37.43045538688876
57.137137137137145,-17.525124958719527
57.26426426426427,-32.416581148911455
57.391391391391394,-20.123337705190014
57.51851851851852,-17.85267062892011
57.64564564564565,-32.546881810535226
57.772772772772775,-19.757405476140363
57.89989989989991,-25.79485200185889
58.027027027027025,-16.810358119468948
58.15415415415416,-17.660751174851278
58.28128128128128,-18.322013392719846
58.40840840840841,-21.03291339583436
58.535535535535544,-17.343138228412005
58.66266266266266,-28.344874124669236
58.7897897897898,-23.784601488737845
58.91691691691692,-24.17383412660793
59.04404404404405,-15.499814180297161
59.171171171171174,-20.9561204181366
59.2982982982983,-20.82272257294166
59.42542542542543,-29.443250028058255
59.552552552552555,-16.889747771826695
59.67967967967969,-20.215101439759678
59.80680680680681,-23.630198285570007
59.933933933933936,-22.123794468959368
60.06106106106107,-31.751780016198552
60.18818818818819,-29.48629064970447
60.31531531531532,-24.592889974081782
60.44244244244245,-28.179206319956698
60.569569569569566,-29.19181028414669
60.696696696696705,-28.441734016696763
60.82382382382382,-22.040360683873978
60.950950950950954,-20.40540060138253
61.078078078078086,-24.04759286948387
61.2052052052052,-22.12113991097469
61.33233233233234,-24.467654372172646
61.45945945945946,-47.69424940731351
61.58658658658659,-22.989629304129412
61.713713713713716,-24.054794662552705
61.84084084084084,-31.929868230908944
61.96796796796797,-27.76337104518722
62.0950950950951,-18.873768788225533
62.22222222222223,-16.342569289758842
62.34934934934935,-19.045030879806543
62.47647647647648,-24.065359382695064
62.60360360360361,-18.823254486801865
62.730730730730734,-20.95327346965469
62.85785785785786,-21.962580475016168
62.98498498498499,-32.98463670942318
63.11211211211211,-18.942862261189
63.23923923923925,-16.981341295269115
63.366366366366364,-25.902894386649095
63.493493493493496,-25.933983103182747
63.62062062062063,-15.434812767820443
63.74774774774775,-24.064524026570524
63.874874874874884,-19.778318783214942
64.002002002002,-19.547113114466367
64.12912912912913,-20.89796166298661
64.25625625625626,-17.739141418588556
64.38338338338339,-17.328971088942378
64.51051051051051,-17.9261317766739
64.63763763763764,-17.39787635440393
64.76476476476476,-20.92253782218531
64.8918918918919,-17.335523440482604
65.01901901901903,-17.591926045421182
65.14614614614615,-18.209359192840324
65.27327327327328,-28.20270494247438
65.4004004004004,-32.54998584496309
65.52752752752752,-19.04117278087425
65.65465465465466,-21.686106477391863
65.78178178178179,-18.62274111403479
65.90890890890891,-21.088033130837868
66.03603603603605,-20.9968000209131
66.16316316316316,-23.48759960779086
66.2902902902903,-19.020590387991337
66.41741741741743,-18.17651136080047
66.54454454454455,-17.382397477937317
66.67167167167167,-18.114929609538652
66.7987987987988,-21.62073529862417
66.92592592592592,-24.22592580545839
67.05305305305306,-20.827910640798773
67.18018018018017,-26.41270950606041
67.30730730730731,-18.93387193670872
67.43443443443444,-18.364081253963935
67.56156156156156,-22.832054754058582
67.6886886886887,-22.909485357907194
67.81581581581581,-25.593370786778415
67.94294294294295,-25.131678384352377
68.07007007007007,-20.032350613345788
68.1971971971972,-24.602886265181176
68.32432432432432,-22.55859326267942
68.45145145145146,-19.543525441721616
68.57857857857859,-23.919262099696965
68.70570570570571,-22.927969011164805
68.83283283283284,-18.90388888242899
68.95995995995996,-18.205243934362056
69.0870870870871,-25.379164036888863
69.21421421421421,-18.88546352793906
69.34134134134135,-23.945458126910335
69.46846846846847,-31.586850931597745
69.5955955955956,-19.202830644906676
69.72272272272272,-27.24743757852616
69.84984984984986,-28.22423352359946
69.97697697697699,-18.908904152276545
70.1041041041041,-23.728937510990285
70.23123123123123,-24.988395631241673
70.35835835835837,-20.003846335814167
70.4854854854855,-19.818020690379736
70.61261261261261,-19.147330180815494
70.73973973973975,-16.70178802914879
70.86686686686687,-26.085870774862222
70.993993993994,-43.01168177751639
71.12112112112113,-23.094747130216575
71.24824824824825,-17.921369615237776
71.37537537537537,-25.262841858024135
71.50250250250251,-23.628996445553604
71.62962962962965,-20.415069874483734
71.75675675675676,-40.97063265593295
71.88388388388388,-24.984345611494557
72.01101101101102,-17.70796568970545
72.13813813813815,-24.303558633860646
72.26526526526526,-25.963356624404945
72.3923923923924,-26.598505180471705
72.51951951951952,-21.61800358476466
72.64664664664664,-21.671261582201243
72.77377377377378,-23.311981885979435
72.90090090090091,-17.8290845343985
73.02802802802803,-22.998327788040314
73.15515515515516,-25.21890267320706
73.2822822822823,-33.53099730112245
73.4094094094094,-23.325945591026365
73.53653653653653,-17.688821284186048
73.66366366366367,-22.142799020636907
73.7907907907908,-27.679256203263513
73.91791791791792,-31.553416356789505
74.04504504504504,-24.71159016647052
74.17217217217218,-22.335420250751877
74.2992992992993,-18.19326216089914
74.42642642642643,-22.653294467471703
74.55355355355357,-37.003178628520466
74.68068068068068,-24.362383907336074
74.8078078078078,-19.89922686079118
74.93493493493494,-19.67958184953144
75.06206206206208,-22.02130339493179
75.18918918918918,-20.816779750931914
75.31631631631632,-27.50257879061328
75.44344344344346,-18.925527516617226
75.57057057057058,-18.588741354382698
75.69769769769769,-26.583634102327963
75.82482482482483,-19.865348593372794
75.95195195195195,-27.560429254309117
76.07907907907908,-19.52913763932274
76.20620620620622,-21.180430870082624
76.33333333333334,-21.11201121258617
76.46046046046045,-18.261957374145805
76.58758758758759,-19.303835746407582
76.71471471471473,-25.858347287334023
76.84184184184184,-18.13420522330618
76.96896896896897,-24.318273115191534
77.0960960960961,-20.244882335055028
77.22322322322323,-24.59479461299271
77.35035035035034,-22.736672887528037
77.47747747747748,-21.191483643995262
77.60460460460462,-17.241532672961103
77.73173173173173,-26.464662972401143
77.85885885885887,-29.233902062041473
77.98598598598599,-17.247099504783215
78.11311311311312,-24.511567013981526
78.24024024024024,-24.61087073179553
78.36736736736738,-22.863902818975017
78.4944944944945,-21.97066163523577
78.62162162162161,-20.3494842291521
78.74874874874875,-24.48215414348251
78.87587587587589,-31.748421688971685
79.00300300300302,-24.73599769616994
79.13013013013013,-19.648091608740522
79.25725725725727,-31.0064948555734
79.38438438438439,-23.618351462110873
79.51151151151151,-25.967479875592705
79.63863863863865,-19.925001687633046
79.76576576576576,-24.001262274985574
79.89289289289289,-35.40165708438498
80.02002002002003,-19.314567076625192
80.14714714714717,-24.83899955641082
80.27427427427428,-18.801420642286853
80.4014014014014,-21.58131983815816
80.52852852852854,-15.624756384547307
80.65565565565566,-26.04746567919287
80.78278278278277,-22.70085828794894
80.90990990990991,-18.754316760875042
81.03703703703704,-25.838684248138772
81.16416416416416,-17.52521015398601
81.2912912912913,-19.82255294937856
81.41841841841843,-31.96235312472305
81.54554554554555,-19.531928191193817
81.67267267267268,-21.056174939271024
81.79979979979981,-18.26070205491654
81.92692692692692,-23.225373409895504
82.05405405405405,-24.976688757567747
82.18118118118119,-23.559839834421243
82.30830830830833,-21.246922474524197
82.43543543543542,-22.08165068795894
82.56256256256256,-18.197094052150604
82.6896896896897,-18.886176173624264
82.81681681681683,-21.62461500696061
82.94394394394395,-20.48822567706739
83.07107107107107,-21.69082317915164
83.1981981981982,-18.418784592384718
83.32532532532532,-34.403531171788316
83.45245245245246,-23.726850774502672
83.5795795795796,-16.572620073771944
83.7067067067067,-23.069596362493108
83.83383383383384,-26.899817483275296
83.96096096096097,-29.679141426095264
84.0880880880881,-31.92389902433338
84.21521521521521,-19.062509130375517
84.34234234234235,-17.29006512690217
84.46946946946947,-16.457018169717475
84.5965965965966,-21.38717555364989
84.72372372372374,-24.999402654243127
84.85085085085086,-19.896884209076788
84.97797797797797,-20.468680034477707
85.10510510510511,-19.497049560899093
85.23223223223225,-23.242680477450392
85.35935935935936,-25.653706654333956
85.48648648648648,-17.592688561420104
85.61361361361362,-22.404008697833536
85.74074074074075,-18.65838429581521
85.86786786786786,-25.073355039394166
85.994994994995,-19.857404836123198
86.12212212212214,-16.43073065154082
86.24924924924926,-20.394693463683517
86.37637637637638,-21.71982217328026
86.50350350350351,-24.161736675426873
86.63063063063063,-29.929549534500083
86.75775775775776,-29.615847954567176
86.8848848848849,-19.053303292806433
87.01201201201201,-18.040746449249557
87.13913913913913,-23.846054060960174
87.26626626626627,-19.517341209393802
87.39339339339341,-19.18812088725869
87.52052052052053,-25.404485743857016
87.64764764764764,-19.793072155189392
87.77477477477478,-19.180491341339053
87.90190190190191,-22.68681013724806
88.02902902902903,-18.665886162500417
88.15615615615616,-20.068541448737204
88.28328328328328,-21.90512028184837
88.4104104104104,-21.480244239294557
88.53753753753755,-28.133458708230002
88.66466466466468,-22.325063295804412
88.7917917917918,-21.072884393598827
88.91891891891892,-39.13319988187917
89.04604604604606,-24.114400865229662
89.17317317317318,-16.680843423442873
89.3003003003003,-24.020439248530558
89.42742742742743,-28.97064285829191
89.55455455455457,-20.387288962318998
89.68168168168168,-23.364083394092955
89.80880880880882,-26.553639168363816
89.93593593593594,-18.221526595875318
90.06306306306307,-27.314806412674923
90.1901901901902,-20.112057916657964
90.31731731731733,-27.391619561006063
90.44444444444444,-19.700144317168593
90.57157157157157,-19.384690635952737
90.6986986986987,-17.76877882472241
90.82582582582585,-18.40571690727949
90.95295295295294,-28.35177864233134
91.08008008008008,-30.496412919105886
91.20720720720722,-16.113181776651725
91.33433433433434,-18.659276307253965
91.46146146146147,-18.578323834780804
91.58858858858859,-32.54420936608319
91.71571571571572,-20.37376139795554
91.84284284284284,-30.386118660243262
91.96996996996998,-19.788894734029057
92.09709709709712,-18.259727822008394
92.22422422422422,-27.756265507223247
92.35135135135135,-19.56998832118124
92.4784784784785,-23.202857286727333
92.60560560560562,-22.095992725730937
92.73273273273273,-19.302256363841614
92.85985985985987,-19.488368897486023
92.98698698698699,-23.05097666360156
93.11411411411412,-24.19811204155288
93.24124124124124,-22.81898145915548
93.36836836836838,-20.21448614330607
93.4954954954955,-22.511610770833357
93.62262262262263,-21.98929859695236
93.74974974974977,-20.896659093728815
93.87687687687688,-18.878347993143873
94.004004004004,-17.53940744032451
94.13113113113114,-20.99549912585605
94.25825825825827,-15.677198619501837
94.38538538538538,-18.714020137759952
94.51251251251252,-17.852034981725133
94.63963963963965,-25.05509227542636
94.76676676676678,-35.2303375357054
94.8938938938939,-17.093873809835635
95.02102102102103,-20.998256875369176
95.14814814814815,-24.12379519554738
95.27527527527528,-16.048247970084535
95.40240240240242,-40.59685415025751
95.52952952952953,-24.824052064814946
95.65665665665665,-28.858883035184213
95.78378378378379,-19.569636677016888
95.91091091091093,-23.451545767497176
96.03803803803805,-23.05424252801756
96.16516516516516,-20.561749103669097
96.2922922922923,-22.426229092881215
96.41941941941943,-21.236403221840607
96.54654654654655,-20.23892114450208
96.67367367367368,-22.06479455992612
96.8008008008008,-29.98188928155509
96.92792792792793,-36.69773886598718
97.05505505505506,-35.19936334428963
97.1821821821822,-20.201698427105658
97.30930930930931,-36.556843305613405
97.43643643643644,-22.624256716237237
97.56356356356358,-31.3808749259616
97.6906906906907,-21.27278089020576
97.81781781781781,-21.577043941082273
97.94494494494495,-19.908328027826897
98.07207207207209,-34.955878115255025
98.1991991991992,-19.96434323818842
98.32632632632632,-22.550269147643913
98.45345345345346,-20.863666597836477
98.58058058058059,-26.68666454917674
98.70770770770771,-41.261922578692875
98.83483483483485,-27.368880698330017
98.96196196196196,-28.37477477416256
99.08908908908909,-20.85812854602329
99.21621621621622,-24.214211512410103
99.34334334334336,-22.838926197939003
99.47047047047046,-17.38683763120763
99.5975975975976,-22.385953390942532
99.72472472472474,-17.145091020008188
99.85185185185186,-25.15926473838697
99.97897897897899,-31.630571856819387
100.10610610610611,-21.107520942247895
100.23323323323324,-18.18834031844323
100.36036036036036,-32.12619941643072
100.4874874874875,-22.34393977574474
100.61461461461462,-24.43841441214572
100.74174174174173,-23.82280232097375
100.86886886886887,-31.403328248520875
100.99599599599601,-30.75449892195069
101.12312312312314,-30.43211282684257
101.25025025025025,-21.977648211039387
101.37737737737739,-20.509472441984048
101.50450450450451,-25.95650073334806
101.63163163163163,-28.975130289840155
101.75875875875876,-21.727607939763182
101.8858858858859,-18.611099831799688
102.01301301301302,-30.420806586718747
102.14014014014015,-20.237234424912547
102.26726726726729,-19.61157587378853
102.3943943943944,-18.733658864144086
102.52152152152152,-19.6502350379584
102.64864864864866,-22.315233429184886
102.77577577577578,-22.816398022633976
102.90290290290291,-21.346837173031375
103.03003003003003,-22.64194885625585
103.15715715715716,-16.418441192999655
103.2842842842843,-25.68214665227453
103.41141141141141,-18.837185152087443
103.53853853853855,-26.526133833849535
103.66566566566567,-27.347668274331447
103.7927927927928,-22.037958918951333
103.91991991991993,-18.30169661324311
104.04704704704704,-24.486665096598482
104.17417417417418,-18.974993937249515
104.30130130130131,-17.359874048753497
104.42842842842843,-17.66839429195166
104.55555555555556,-22.247637233793537
104.68268268268268,-19.231978750890306
104.80980980980982,-25.066505987021447
104.93693693693695,-24.068061759042774
105.06406406406407,-17.383337757583067
105.1911911911912,-17.79224032579357
105.31831831831832,-25.995080800554238
105.44544544544546,-24.447371519232316
105.57257257257258,-32.76743274400698
105.69969969969969,-26.652892397749575
105.82682682682683,-17.46826201281857
105.95395395395396,-18.30045993739014
106.0810810810811,-21.895397495456635
106.20820820820822,-20.23853748874931
106.33533533533533,-27.66349247484414
106.46246246246247,-22.66555696631132
106.5895895895896,-19.119133665926622
106.71671671671673,-19.93029650325323
106.84384384384384,-28.2877482958776
106.97097097097098,-19.004914253116485
107.0980980980981,-21.51666397579582
107.22522522522523,-27.906614586630717
107.35235235235237,-15.939516194059017
107.47947947947948,-23.247144310533386
107.60660660660662,-27.58365505662846
107.73373373373374,-21.280700927451935
107.86086086086087,-28.100119300408778
107.98798798798799,-19.897931944923336
108.11511511511512,-18.773535081368482
108.24224224224226,-20.52522859331451
108.36936936936938,-20.993962119774565
108.49649649649649,-16.909327708496846
108.62362362362363,-21.39828659593928
108.75075075075075,-38.401335716317924
108.87787787787789,-31.205416674580228
109.00500500500502,-17.01101194774726
109.13213213213213,-25.48079018712145
109.25925925925927,-21.03778927462397
109.38638638638639,-25.353635633139106
109.51351351351353,-20.180596190872336
109.64064064064064,-22.93963783552516
109.76776776776777,-31.58142212989673
109.8948948948949,-23.0184010042258
110.02202202202203,-22.17859834502535
110.14914914914917,-21.667462403356677
110.27627627627628,-20.546819657010836
110.4034034034034,-22.861716214212958
110.53053053053054,-37.31703564376452
110.65765765765767,-17.884527336456014
110.78478478478479,-19.288475733907116
110.91191191191191,-41.635941452088296
111.03903903903904,-17.20339393239187
111.16616616616618,-18.85816206134187
111.2932932932933,-18.97827691762432
111.42042042042043,-16.98465686294613
111.54754754754755,-17.80324876257588
111.67467467467468,-21.644375411149834
111.80180180180182,-21.02471785583573
111.92892892892893,-20.048645373252167
112.05605605605606,-24.159713648349204
112.18318318318319,-18.101261010693758
112.31031031031031,-25.165388574539385
112.43743743743745,-28.381217258946542
112.56456456456456,-19.872115230056803
112.6916916916917,-24.08500519930459
112.81881881881883,-28.826548206751056
112.94594594594595,-20.731145109942837
113.07307307307308,-17.834603631766136
113.2002002002002,-19.92046504295799
113.32732732732734,-26.960597167474706
113.45445445445446,-21.22272551912832
113.58158158158157,-19.433229830547983
113.70870870870871,-31.72521674769814
113.83583583583584,-18.163448667619186
113.96296296296298,-19.04506735027665
114.0900900900901,-29.314984789237197
114.21721721721721,-34.78239417751424
114.34434434434435,-28.17214561986335
114.47147147147147,-31.38736940066497
114.59859859859861,-23.08647572447509
114.72572572572572,-19.031327811330435
114.85285285285286,-18.627938442084023
114.97997997997999,-22.84238785505229
115.10710710710711,-25.966843445928237
115.23423423423425,-27.49517541471954
115.36136136136136,-27.7439240597512
115.4884884884885,-34.166659941534164
115.61561561561562,-21.33595540656206
115.74274274274275,-17.921234134966102
115.86986986986987,-20.416710353132935
115.996996996997,-25.51376611075409
116.12412412412414,-22.52545778096443
116.25125125125126,-18.75595627801943
116.37837837837839,-32.88204951125307
116.50550550550551,-25.64190716312535
116.63263263263264,-23.5782965732782
116.75975975975977,-27.543233193399214
116.8868868868869,-35.30744838732285
117.01401401401401,-16.36109406965376
117.14114114114115,-22.690076110519335
117.26826826826827,-18.78148921014486
117.39539539539541,-27.375111425924757
117.52252252252254,-24.356765635884354
117.64964964964965,-21.517040259622668
117.77677677677679,-21.621604026434827
117.90390390390391,-32.23177774932881
118.03103103103105,-28.423846600569934
118.15815815815816,-19.503014180703687
118.28528528528528,-25.855894765734185
118.41241241241242,-19.911846844252235
118.53953953953955,-18.468777316667616
118.66666666666669,-17.986889166102806
118.7937937937938,-24.277355164407204
118.92092092092092,-23.217318037566386
119.04804804804806,-18.273443095620806
119.17517517517518,-21.621908862674843
119.30230230230231,-22.960301427088687
119.42942942942943,-20.589231687942227
119.55655655655656,-30.838998664613847
119.6836836836837,-24.534464729535607
119.8108108108108,-22.97608053779042
119.93793793793795,-16.069969352086044
120.06506506506507,-22.420094824647713
120.1921921921922,-20.427842586127905
120.31931931931933,-26.74433194181516
120.44644644644644,-21.43619728279237
120.57357357357358,-24.280341149692866
120.70070070070071,-18.51408063164939
120.82782782782783,-22.609099037256346
120.95495495495496,-25.960041296324473
121.08208208208208,-18.84564258324906
121.20920920920922,-19.58645515446252
121.33633633633634,-32.68865713430649
121.46346346346347,-23.718252744867705
121.5905905905906,-19.363357550709846
121.71771771771772,-27.21891792914384
121.84484484484486,-18.65166120981504
121.97197197197198,-15.757526165994069
122.0990990990991,-23.69568204350527
122.22622622622623,-23.692909219769692
122.35335335335336,-30.84328384839879
122.4804804804805,-29.88109666672715
122.60760760760762,-20.147882473983522
122.73473473473474,-24.669793911888437
122.86186186186187,-30.52269041812206
122.988988988989,-20.308922371379662
123.11611611611613,-17.197141076693132
123.24324324324324,-21.60347990212091
123.37037037037038,-24.817604036135084
123.4974974974975,-18.718392744092835
123.62462462462463,-31.445769308581582
123.75175175175177,-20.477091678759525
123.87887887887888,-21.302706423776257
124.00600600600602,-30.232055536933977
124.13313313313314,-20.814913543519964
124.26026026026027,-26.80423531078602
124.38738738738739,-18.721880995685158
124.51451451451452,-19.07527516456807
124.64164164164166,-27.558906966680937
124.76876876876878,-22.869139446219574
124.89589589589589,-42.98404278828967
125.02302302302303,-32.50420070680113
125.15015015015015,-19.534114120651324
125.27727727727729,-32.4981251622282
125.40440440440442,-21.303208237132907
125.53153153153153,-20.26117625782776
125.65865865865867,-21.47792889912153
125.78578578578579,-22.20080848134918
125.91291291291293,-21.79048149963073
126.04004004004004,-18.775780735045924
126.16716716716716,-22.73291161894562
126.2942942942943,-20.379066816840073
126.42142142142143,-27.71279096256626
126.54854854854857,-19.818582253828737
126.67567567567568,-21.55157884890786
126.8028028028028,-25.18565431257594
126.92992992992994,-24.421943673619538
127.05705705705707,-23.38712932043375
127.18418418418419,-20.744778914916107
127.31131131131131,-21.61546693971235
127.43843843843844,-20.63895128026164
127.56556556556558,-20.85044445403731
127.6926926926927,-22.612706194454276
127.81981981981983,-31.63430111568323
127.94694694694695,-23.973973451883772
128.07407407407408,-24.490308676419893
128.2012012012012,-20.00215687114045
128.32832832832833,-30.27974573655209
128.45545545545548,-18.739566594606153
128.58258258258257,-33.08305523504081
128.7097097097097,-23.586032678949742
128.83683683683685,-27.48992565525604
128.96396396396398,-21.92055241203786
129.0910910910911,-26.928928786526605
129.21821821821823,-20.715968135969945
129.34534534534535,-19.148161383803437
129.47247247247248,-21.007218819636964
129.5995995995996,-15.676617409455913
129.72672672672672,-21.759715080427572
129.85385385385385,-28.22607076097129
129.980980980981,-41.80883216470315
130.10810810810813,-23.673949762814974
130.23523523523525,-30.339318071222188
130.36236236236238,-19.316827827551304
130.4894894894895,-19.9255200782347
130.61661661661662,-17.839070848203594
130.74374374374375,-18.019928475325514
130.87087087087087,-22.659831429751964
130.997997997998,-22.973533455372074
131.12512512512512,-19.261509139179736
131.25225225225228,-21.015179464335393
131.3793793793794,-25.687458235859527
131.5065065065065,-15.93337862494806
131.63363363363365,-20.779075595319863
131.76076076076077,-21.055205000022312
131.8878878878879,-18.57711955954104
132.01501501501502,-27.664290359474258
132.14214214214215,-20.91371092292476
132.26926926926927,-20.703810578373364
132.3963963963964,-19.847590329143653
132.52352352352355,-27.85281619509587
132.65065065065065,-27.498624585889196
132.77777777777777,-22.46127536626468
132.90490490490492,-28.37157502065898
133.03203203203205,-23.47778297266569
133.15915915915917,-19.248530509212767
133.2862862862863,-16.35838344556356
133.41341341341342,-24.96205796329297
133.54054054054055,-20.537212807266325
133.66766766766767,-25.077996287189986
133.7947947947948,-23.563324949555216
133.92192192192192,-21.872593510186526
134.04904904904905,-18.530470871993305
134.1761761761762,-20.1679274953252
134.3033033033033,-19.782913115618005
134.43043043043045,-40.35405064681123
134.55755755755757,-18.548053443056677
134.6846846846847,-21.17210073359836
134.81181181181182,-36.459934188176405
134.93893893893895,-29.17321226413724
135.06606606606607,-16.892128831605234
135.1931931931932,-18.591704727032656
135.32032032032032,-21.231862761750957
135.44744744744744,-24.542493536256483
135.57457457457457,-21.373234566868383
135.70170170170172,-20.681625607158054
135.82882882882885,-18.34845579690691
135.95595595595594,-26.097512303564812
136.0830830830831,-23.221835088869
136.21021021021022,-21.87206696827532
136.33733733733735,-19.865721920355067
136.46446446446447,-24.695394414619955
136.5915915915916,-19.5001008507164
136.71871871871872,-22.901450990714544
136.84584584584584,-25.325454859070703
136.972972972973,-15.970523938439376
137.1001001001001,-16.71134372109603
137.22722722722722,-23.283544204515678
137.35435435435437,-19.54115842951509
137.4814814814815,-22.789640242740866
137.60860860860862,-31.535187947463967
137.73573573573572,-19.08856622529815
137.86286286286287,-20.046736030177144
137.98998998999,-21.515331521203688
138.11711711711715,-25.788764094862717
138.24424424424427,-16.25719617054376
138.37137137137137,-38.015815805246355
